id,name,rating,review_count,categories_list,BOROUGH,SCORE,GRADE
PZWhzOHAkT6G20kNAOSQrw,mi lindo san miguelito,4.0,52,Mexican,Bronx,10.0,A
xRYzVECOGEz1y73vmoF22g,chinese fried chicken,4.3,3,Chinese,Bronx,10.0,A
2h_chmCFGHrMmm0qBLMLig,china palace,3.7,32,Chinese,Bronx,10.0,A
3sQPGzWl0PMi2ULZ4DbEAg,sushi mambo,2.9,311,Sushi Bars; Japanese; Bars,Manhattan,10.0,A
oizwTwvIitkCY_-czB8wqw,pick up six,2.7,20,Chinese; Japanese; Thai,Bronx,10.0,A
9VOQYXa-Yef0GNyEWDyaPQ,prime halal restaurant,5.0,1,Indian; Halal; Middle Eastern,Bronx,10.0,A
JMUc5N8zswGvVv6t24wgyw,brothers seafood,3.4,53,Seafood; Soul Food; Southern,Bronx,10.0,A
BJn68qCExYQrPCT7CeOpzw,moon star grill,3.8,146,Asian Fusion; Vietnamese,Bronx,10.0,A
f9SUJZ_LSZGZKg0L27edTQ,dolce fantasia,4.8,97,Italian; Breakfast & Brunch; Burgers,Staten Island,10.0,A
mlm40NxsVJUPnh3LTayaaw,kimika,3.9,411,Italian; Cocktail Bars; Asian Fusion,Manhattan,10.0,A
Pikhqmsy370W2BXHnNfP0g,taqueria el gallo azteca,4.4,142,Mexican,Staten Island,10.0,A
Exlgsnzm5KjkooYE7AH3Uw,yolpaqui taqueria,3.9,200,Mexican,Staten Island,10.0,A
e7waIGDxL87Y2GXA-oK2Yw,senshi ramen,4.2,45,Ramen,Manhattan,10.0,A
jjWYZrCXgs7w1Sg56yDe0A,rustic pizza & pasteria,4.6,7,Salad; Pizza; Cocktail Bars,Staten Island,10.0,A
zjQSHwU-raZZfuJ6KaVuZA,chito gvrito,4.5,174,Georgian,Manhattan,10.0,A
sRWDbIj0IA7NBlVI16968Q,harvest cafe,4.7,113,Cafes,Staten Island,10.0,A
ADul90IX8-TdDaciLIS6pA,petisco brazuca,4.1,80,Brazilian,Manhattan,10.0,A
5k_jwjhdFMPUNWhouGNzuA,misi,4.1,848,Italian,Brooklyn,9.0,A
_N92SH1Zi-Hbxn_bNHFz0Q,noodle pudding,4.0,641,Italian,Brooklyn,9.0,A
mT3xxwCwCxLqqnGjZLH4UQ,travelers poets & friends,4.3,39,Coffee & Tea; Breakfast & Brunch; Italian,Manhattan,9.0,A
SFBh1Zr15wng1Y7aVtZTUQ,il divino,4.4,31,Italian; Breakfast & Brunch; Cocktail Bars,Manhattan,9.0,A
rJfGgBleDYCVq2rkBr_w-Q,barano,4.4,358,Pizza; Italian; Desserts,Brooklyn,9.0,A
X_CWj0_c_QTmchlXRYCkwg,bar madonna,4.6,25,Cocktail Bars; Italian; Salad,Brooklyn,9.0,A
YFL1rAdlv7J0cswHVhvCtQ,ruta oaxaca mexican cuisine,4.5,330,Mexican; Breakfast & Brunch; Cocktail Bars,Queens,9.0,A
owNOHkJoqb7Bba4aCwTX-Q,avenida,3.9,23,Mexican; Salad; Cocktail Bars,Manhattan,9.0,A
PWFK0nvJ23Xkk_B4C5Q4Aw,factory tamal,4.5,131,Mexican; Breakfast & Brunch,Manhattan,9.0,A
L9SuMN3UsGipopWOe3pr9w,chiko,4.7,63,Szechuan,Brooklyn,9.0,A
Q85ScF9s6vlS5_i453AFvg,tangy noodle,4.3,129,Noodles; Chinese,Manhattan,9.0,A
C3tP0fNNAoxOAC3O406CXQ,le sia,4.3,162,Asian Fusion; Chinese; Cajun/Creole,Manhattan,9.0,A
AImhpHnwq_1qJeopUzdohA,house of the red pearl,3.9,109,Chinese; Asian Fusion,Manhattan,9.0,A
DKGUSLiqNchBNatKoPM9QQ,junzi kitchen,4.1,240,Chinese; Noodles; Salad,Manhattan,9.0,A
sfsjk1h50ooC2ioY7m48gw,pig heaven,3.8,567,Barbeque; Szechuan; Dim Sum,Manhattan,9.0,A
w2OYtgtVmMyMXnEjYw4Prg,nama,5.0,3,Japanese,Manhattan,9.0,A
l_RAv09V67j-Hm9dyZxWhw,tomi jazz,4.4,898,Japanese; Jazz & Blues,Manhattan,9.0,A
HZWHBfeuP4Fb6y8b8uqnbA,sushi yasaka,4.2,2110,Japanese; Sushi Bars,Manhattan,9.0,A
Hfq50FEuWpPgc9nXBOO1IA,shogun omakase,4.4,144,Sushi Bars; Japanese,Manhattan,9.0,A
C69uTzoWFaIWcpnYf2LbRw,rokc,4.4,562,Ramen; Seafood; Cocktail Bars,Manhattan,9.0,A
n1xpGOPa7XRq4or7QLjzHw,dokodemo,4.3,418,Ramen; Fast Food; Noodles,Manhattan,9.0,A
kvpSqh3q7r3HK3Tw-wXGEQ,ashbox,4.4,158,Coffee & Tea; Japanese; Sandwiches,Brooklyn,9.0,A
sCx8tslal3pMurNyGFVjMQ,evil katsu,4.4,160,Japanese,Manhattan,9.0,A
NRJq2BNcbjqAyxUB_bw7gw,momoya,4.1,881,Sushi Bars; Japanese; Salad,Manhattan,9.0,A
uXsYr76zioJq7jjOKRwQog,shinbashi 72,4.6,114,Japanese; International Grocery,Manhattan,9.0,A
4eAgPj7eKonKAtk64kgUfQ,matsuri,4.4,237,Japanese,Queens,9.0,A
wfGFM8zvdw9Zs-jxsTdjww,soju haus,3.9,723,Korean; Bars,Manhattan,9.0,A
wR9YCk6x6aWyAffKmQWeuA,nudibranch,4.5,83,Spanish; Wine Bars; Korean,Manhattan,9.0,A
S9skqRFpN0DztslDkGrkzA,oh k-dog & egg toast,4.5,54,Korean; Hot Dogs,Manhattan,9.0,A
xUmI665ZuCzd2fl6ssbSXA,the ssam,4.9,35,Korean; Asian Fusion; Salad,Manhattan,9.0,A
NVMdf02l1GuzzDb7ESI_qQ,taste from everest,4.5,141,Himalayan/Nepalese; Indian; Desserts,Manhattan,9.0,A
0Z6VTfFsesUSrN5kkVJ5Zw,flames indian aroma,4.1,29,Indian; Halal; Bangladeshi,Manhattan,9.0,A
sQ_L8O9WMU4apxSTVa9JKg,agra taj mahal,3.6,168,Indian,Brooklyn,9.0,A
9I8mZXCkGZBmFh5fYOYorw,em vietnamese bistro,4.3,206,Vietnamese; Noodles; Seafood,Brooklyn,9.0,A
f4QBa0khsF9Ut99Tc9IMIA,haswell green's,4.5,645,New American; Piano Bars; Sports Bars,Manhattan,9.0,A
q0hMNf-YhfDMFQyUQdsIJg,r40,4.4,224,Argentine; Cocktail Bars,Queens,9.0,A
PnGSE8JGbMZKtdHi9go7Kg,the milling room,4.1,627,New American; Wine Bars; Cocktail Bars,Manhattan,9.0,A
6G0urbBDz_CnYnGXApgUcw,boutros,4.3,239,New American; Lebanese; Cocktail Bars,Brooklyn,9.0,A
SClbV7TPTjJo6WYZBpErRg,anassa taverna astoria,4.5,263,Mediterranean; Greek; Breakfast & Brunch,Queens,9.0,A
mXLrVoEi80WZaZ3agBP5Jw,bijan's,3.9,743,New American; Cocktail Bars; Mediterranean,Brooklyn,9.0,A
byye4kc-xGk8qCxR0ZuUdA,il posto,4.0,98,Italian,Brooklyn,9.0,A
-0vID-pN57SqpaYlmNYzXg,pecoraro latteria,4.8,89,Italian; Specialty Food; Sandwiches,Brooklyn,9.0,A
2ocEotgscaDAEr6Ok2_XAA,pizzette,4.4,94,Pizza; Cocktail Bars; Italian,Brooklyn,9.0,A
GCx7TnLKgLtUcXLIfQYfFA,casa azul,4.3,187,Mexican; Cocktail Bars,Brooklyn,9.0,A
4MHpSTFvsBOutamtEsezjQ,jauja mexican kitchen,4.6,65,Tacos,Brooklyn,9.0,A
2kPGo5wA33eBJj-OzA96tQ,bar san miguel,4.3,217,Mexican; Cocktail Bars; Venues & Event Spaces,Brooklyn,9.0,A
iJzOUDE0T8uDonhTKpqDCw,plaza ortega,4.7,42,Mexican; Acai Bowls; Ice Cream & Frozen Yogurt,Brooklyn,9.0,A
t2nLcM6iuDDtBFfBbUI4_g,fatty daddy taco,3.8,444,Mexican,Brooklyn,9.0,A
BeeE3-aYs8QJm64aFaxWFQ,antojitos del patron mexican snacks,4.0,42,Mexican,Brooklyn,9.0,A
thRAPgAEuy72364UDtXNjw,taqueria talavera,4.3,4,Mexican,Brooklyn,9.0,A
O3nZBDnN3_Ue4wJGPs34Cg,golden 11 seafood restaurant,5.0,2,Dim Sum; Seafood; Cantonese,Brooklyn,9.0,A
iSjPBJRiWqrgxW7ZM3CGig,birds of a feather,4.2,730,Szechuan,Brooklyn,9.0,A
PFX1jaRk2q94n8pATnPG8g,cotra,4.5,33,Izakaya; Sushi Bars,Brooklyn,9.0,A
eS9mTLlWwu_Ap2ROMQWPxg,chuko,4.0,1129,Asian Fusion; Ramen,Brooklyn,9.0,A
VxMT2lqRY9wZOxVaXupltQ,okozushi,3.9,54,Sushi Bars; Japanese,Brooklyn,9.0,A
1VulIvaA95_ZjBIs1O0sxQ,brooklyn ball factory,4.2,188,Coffee & Tea; Japanese; Sandwiches,Brooklyn,9.0,A
pcImGKEPXj51uvo8VJXBkg,hachi,2.6,32,Japanese,Brooklyn,9.0,A
9v4l7pz4J709z0mkqUpQbw,savory thai,4.7,149,Thai; Noodles; Vegetarian,Brooklyn,9.0,A
E2RpnwMxgDHAWcsNMevhmg,cuts & slices,4.2,463,Pizza,Brooklyn,9.0,A
g5RU0f6w4V7o4xjlKrDetA,opera cafe lounge,3.9,847,Turkish; Mediterranean; Breakfast & Brunch,Brooklyn,9.0,A
w9vELd8PyTJVU9LRr-B4hw,gyro express,4.7,3,Desserts; Mediterranean; Halal,Brooklyn,9.0,A
497oW1U0JFXqkVwRCnLrSg,oshi's cafe,4.7,9,Kosher; Vegetarian; Mediterranean,Brooklyn,9.0,A
aGmh7n-HXgcIPs5xFhK2Tw,bosna express,4.1,72,Burgers; Mediterranean; Halal,Queens,9.0,A
NtBiQJft-e7pq_lSAshozg,wo kee noodle,3.5,208,Cantonese; Noodles; Barbeque,Queens,9.0,A
yRxT5Vv0JPFpLy0uVX4IeQ,taste of canton,3.7,74,Chinese; Noodles; Hong Kong Style Cafe,Queens,9.0,A
Xe20AVX1zvuwRbEXibO_cQ,fish with you,4.5,73,Szechuan,Queens,9.0,A
CYfO97BoPiqz3KRbJ8jbeg,katsuno,4.0,212,Japanese; Sushi Bars,Queens,9.0,A
ubCFsHLAG_xZupEbCny7vA,beat mazesoba,4.5,394,Ramen; Noodles; Beer Bar,Queens,9.0,A
g9IFea9brBr8j8awcdOBOw,chopped parsley,4.5,145,Japanese,Manhattan,9.0,A
gSkAfUFw_iM2CX2FqC6TwA,sushi time,4.3,608,Sushi Bars; Japanese,Queens,9.0,A
XlCaR9Q3fW37uhWuCx92mQ,when in bangkok,4.3,433,Thai; Cocktail Bars; Seafood,Queens,9.0,A
OBROqA0W9VGYx7K-mqK_tQ,taan thai kitchen,3.0,5,Thai,Queens,9.0,A
pt9Jy-21FD1kDl_jMavlRA,pho tan,3.7,98,Vietnamese; Thai,Queens,9.0,A
Upy5v6_311t1CUV3ru4jQA,asian cafe,3.6,38,Chinese; Thai,Queens,9.0,A
nqGp208f_wdqoLfNQgn_Ig,haat bazaar,3.8,141,Bangladeshi; Indian; Halal,Queens,9.0,A
bgPfQRzRfmAqWw2t3rnRBw,sazon de mi tierra,4.8,4,Seafood; Breakfast & Brunch; Latin American,Queens,9.0,A
OIAsPnIsWfWsZBe5aTWElw,cali aji con sabor restaurant,3.9,27,Colombian,Queens,9.0,A
J9xVQScnr0lYWl61_mLXMA,lido,4.1,1268,Italian; Breakfast & Brunch; Cocktail Bars,Manhattan,9.0,A
viCIS9T_Kph515FyzYAaEA,family's cafe,4.1,56,Mexican; Breakfast & Brunch; Diners,Bronx,9.0,A
LCO30a6hqeRGaQbozDBrWw,taqueria el tanque,5.0,1,Mexican,Bronx,9.0,A
IT8X2pHUih-pBMzMN9n7Rw,master grill,2.9,32,Mexican; Japanese; Bubble Tea,Bronx,9.0,A
mw_SSa2nh33CPcj89evXug,lechonera pollo sabroso del valle,3.3,6,Mexican,Bronx,9.0,A
DM3a0tj90XrdF2PN6a3XJw,taichi bubble tea,4.7,3,Ramen; Bubble Tea; Poke,Bronx,9.0,A
v3qL3KqFJYuS_3rCsgpuXQ,rain ii,3.6,204,Thai,Manhattan,9.0,A
6JNvLxm0PqgiuoiSXC9OOg,neem indian cuisine,4.2,134,Indian; Vegetarian; Halal,Bronx,9.0,A
_z52AlCKEU2Lc-CB1j6Kaw,city island lobster house,3.7,838,Seafood,Bronx,9.0,A
T0aM8ULASjWhz_TqgG8rCA,teuta qebaptore,4.5,17,Modern European; Halal,Bronx,9.0,A
anPARbCY84k_5AmxVaTAJw,dancing crane cafe,2.6,15,Fast Food,Manhattan,9.0,A
tHheprl_WaNFdjuNEGwv3A,mello bistro,4.9,27,Italian; Desserts; Salad,Staten Island,9.0,A
HBcmdviQgkWO4bqgxAjtNw,aunt butchies of brooklyn,3.8,208,Italian; Cocktail Bars; Venues & Event Spaces,Staten Island,9.0,A
y3u13m5zjxUcaxKsqQY_VA,1468 hylan cafe,3.9,15,Chinese,Staten Island,9.0,A
w2XTAF56oI2ywMGc9W6SQA,thai leaf,3.3,70,Thai,Brooklyn,9.0,A
-Td-YEPTOUq2H3LRWgRxUw,non solo piada,4.6,448,Italian; Breakfast & Brunch; Piadina,Manhattan,8.0,A
vyKBwzRdNX4yiJDIFv37iw,oxomoco,4.2,723,Mexican,Brooklyn,8.0,A
elWIigHM2IfrdzzYIxcvgA,corima,4.3,38,Mexican,Manhattan,8.0,A
Ck09FempamAKGSPsV_bX-A,xixa,4.4,714,Mexican; Tapas/Small Plates; Cocktail Bars,Brooklyn,8.0,A
4npQPrRezdLIkKWMdXpjFA,the monkey king,4.4,210,Chinese; Asian Fusion; Bangladeshi,Brooklyn,8.0,A
-VRnWGBVMovSS0Ijta_qyg,da long yi hot pot,4.7,239,Szechuan; Hot Pot,Manhattan,8.0,A
WlRZ4JEAVqtemQ5WQhFAFg,yummy stick,4.6,197,Japanese; Korean,Manhattan,8.0,A
f48yzy50jQDH7X5xFAluOw,tsukimi,4.8,79,Japanese,Manhattan,8.0,A
W08oKnigMWp4FFiGF1NJVg,sushi blossoms,4.6,166,Sushi Bars; Japanese,Manhattan,8.0,A
RYKGs45OjF-vlb2Ds2Jb_g,izakaya juraku,4.4,238,Bars; Izakaya; Ramen,Manhattan,8.0,A
9dikwBwukRl26W6Jqo09nQ,oramen,4.1,372,Ramen; Sushi Bars,Manhattan,8.0,A
fePu8xy0ir_ikZcS_vVSBA,asuka sushi,4.1,1149,Japanese; Thai; Cocktail Bars,Manhattan,8.0,A
e1jwvzY8hU642HSBZZATcw,hub thai,4.0,189,Thai,Manhattan,8.0,A
vpkUUhs6dCnGeD-Vz0D29Q,sam sunny,4.5,263,Korean; Cocktail Bars; Barbeque,Manhattan,8.0,A
lMgKIvZMowJr1fVIlDBWiA,kimganae,3.9,14,Korean; Seafood; Noodles,Queens,8.0,A
DOdbSGm9ULZlVz-1-Jjhmg,chote nawab,3.8,622,Indian,Manhattan,8.0,A
kfXms8VtgS39Kk5b-OahDQ,tolo,4.2,32,Wine Bars; Seafood; Noodles,Manhattan,8.0,A
mPOa5FLgjWrK3k6yxBGQnw,the clam,4.1,484,Seafood; New American; Cocktail Bars,Manhattan,8.0,A
PflHKSowWSsR-a76Ne7nzg,la marchande,4.3,67,French; Brasseries,Manhattan,8.0,A
1pDgVkesCAAj8NC0aqDuzA,bersi ethiopian restaurant,4.8,29,Ethiopian,Brooklyn,8.0,A
qGzBI0S_1X96tsLV2F-eqg,psaraki,4.9,13,Greek; Salad; Seafood,Brooklyn,8.0,A
4lvM8_IWe_TgSszfwhmrdg,12 chairs cafe,3.9,511,Middle Eastern; Breakfast & Brunch; Mediterranean,Brooklyn,8.0,A
6oH3qLZrBEeSp35ols195g,the deep end,4.5,55,Bars; New American; Mexican,Queens,8.0,A
qvjUByIi7smsytbgKF2BBg,welcome chili,4.6,7,Szechuan,Brooklyn,8.0,A
B-lJd1eBLcLk1StNbgAe9w,sushi katsuei,4.0,540,Sushi Bars; Japanese; Seafood,Brooklyn,8.0,A
7rxA2Ne0ON6iHFBJ6TJDIg,luck thai,3.8,198,Thai,Brooklyn,8.0,A
NUtJS2r8mPUk3kOJJQpEKw,tasty house,4.1,29,Chinese; Thai,Brooklyn,8.0,A
zS4j95rR7PRdFdIfqD2Mmg,omar's indian fine cuisine,4.6,80,Indian; Pizza; Bagels,Brooklyn,8.0,A
gAyqaugn6xSky3d8JPPoLg,green chilli,5.0,8,Indian,Brooklyn,8.0,A
yLcJTiE4n_w4sZwSfMZYZA,bombay kabab,4.1,117,Kebab; Indian; Soup,Brooklyn,8.0,A
RdcqVP_xjxQEbNRMYccBQw,tandoori hut,3.0,147,Indian,Queens,8.0,A
Jcg7bNqP6qI8A47AJxVYwA,aeronuova,2.8,277,Italian; Bars; American,Queens,8.0,A
Qm6JbVAeDBVdxb1Odh_wtw,crazy meat,4.4,10,Salad; Burgers; Mexican,Queens,8.0,A
MzA6gitJKqfW4VrdS7AiQw,pacific moon,4.2,123,Chinese; Japanese; Seafood,Queens,8.0,A
U28l2acDK2k5PlssjzoCZA,kaizen,4.3,334,Sushi Bars; Japanese; Cocktail Bars,Queens,8.0,A
mx4RsihuvH8ysNaCVpQs6g,lucy's asian kitchen,2.1,148,Asian Fusion; Chinese; Thai,Queens,8.0,A
s6B_-Wr9NoW3R-p-AwPQzw,ny beer garden,4.6,65,Beer Bar; Korean; Tapas/Small Plates,Queens,8.0,A
U3bhHJsw7yP4uKpL0kSGRA,danny's athens restaurant,3.3,3,Greek; Mediterranean,Bronx,8.0,A
nDQ9sL87TLzMhAzkIQQZng,tacos el chuleton,3.0,22,Mexican,Bronx,8.0,A
z4bMPLesT4bJRst3lDHNaA,maki,5.0,2,Japanese; Cafes,Manhattan,8.0,A
OTfKR0SwOWzIPZ_XEWbvsg,family indian restaurant,5.0,4,Halal; Indian; Bangladeshi,Bronx,8.0,A
IzORen4O7pvwz-_zQKhtEw,bora bora smoothie cafe,4.7,3,Creperies; Acai Bowls; Juice Bars & Smoothies,Bronx,8.0,A
A0kA5AIRi_A0dlF3pv0FcA,la barca restaurant,4.0,87,Dominican,Manhattan,8.0,A
AaWsCvVQK31qUPHu-mOZ1g,el mirador restaurant,4.3,21,New American; Mexican; American,Brooklyn,8.0,A
S5WN0rupLC2f4O6ySnh0Bw,gold bao,4.4,5,Chinese,Manhattan,8.0,A
LkV96_buOU_n0br4SBO57w,ci siamo,4.4,652,Italian; Bars; Pizza,Manhattan,7.0,A
Fit_iIDn__NPVZpVlKFBFQ,osteria 106,4.3,238,Italian,Manhattan,7.0,A
Qro_lPPQZ9_cehKG7MIi7g,osteria nonnino,4.3,160,Italian; Pasta Shops; Cocktail Bars,Manhattan,7.0,A
AUifp6IDKzmorCM6vY2fug,pepe giallo,4.0,832,Italian,Manhattan,7.0,A
q8myw-sQtrmn0w-tKSC5cA,cucina alba,4.1,123,Italian,Manhattan,7.0,A
vhqFa_0SG9M7Ra1OTmfB9A,larina pastificio & vino,4.2,259,Bars; Italian; Pasta Shops,Brooklyn,7.0,A
Uo7z3QSxLCxj8U44wtj2bA,felice on hudson,4.5,44,Bars; Italian,Manhattan,7.0,A
HSKcCmRFqzqG542Hy_eftw,siena cafe,3.7,354,Italian; Cocktail Bars; Tapas/Small Plates,Manhattan,7.0,A
LdbANxQjzdvzBqUESYTUnw,los tacos no. 1,4.6,366,Tacos,Manhattan,7.0,A
L3REPLCvQpMapYPd_fkS-A,los mariscos,4.6,871,Mexican; Cocktail Bars,Manhattan,7.0,A
PJvQw_TcinCzkYjwTwsCYQ,goku kitchen,4.6,65,Asian Fusion; Japanese,Staten Island,7.0,A
8NVN6Nldm7AGoGaABBZMRw,izakaya nomad,3.9,762,Gastropubs; Izakaya; Bars,Manhattan,7.0,A
vmoRGfd2xIAN-Ty0kiK_lA,ito,4.8,38,Sushi Bars; Japanese,Manhattan,7.0,A
kIzVGUWS2b5H_b-G0Q0-0g,katana kitten,4.1,334,Cocktail Bars; Izakaya,Manhattan,7.0,A
p2zm0HnXZkI2yCAuYLb45g,thai market,3.9,1138,Thai; Noodles; Soup,Manhattan,7.0,A
CpY77cDN1KS5EdiXMmWovw,house of thai,3.9,369,Thai,Queens,7.0,A
wb-nmdAb_KKvqD-_vbCTqQ,untable,4.5,35,Thai,Brooklyn,7.0,A
STx4mlpKJVrjd6eZu4yDIw,heng thai,3.9,55,Thai,Queens,7.0,A
b2J7RvRAwE9fufW1MnFJjQ,the am-thai,4.8,28,Thai; Noodles; Desserts,Brooklyn,7.0,A
BfpCasg4DRc1PO4jdCZqlA,don don,4.3,89,Barbeque; Specialty Food; Korean,Manhattan,7.0,A
fMf4P22m65creknIICuaXA,kuun,4.2,275,Korean,Brooklyn,7.0,A
q-QEwZi32JCnjb7zbY-PQw,soogil,4.2,196,Korean; French; Tapas/Small Plates,Manhattan,7.0,A
THR5b280MqaGi0XbMuVQXA,cafe joah,4.2,48,Coffee & Tea; Cafes; Korean,Manhattan,7.0,A
60LpoBux4MKHBLiQJfMbYQ,mysttik masaala,4.3,15,Indian; Food Trucks,Manhattan,7.0,A
ByJBXa3HwPqw8eSPfDObkg,mint heights,4.4,152,Indian,Brooklyn,7.0,A
lxNU-aBq0yPwBDx-i89ahA,seva indian cuisine,4.4,1513,Indian; Vegetarian; Vegan,Queens,7.0,A
t_tWuzMEsoD9GDgAm_0l7g,swagat,3.7,454,Indian,Manhattan,7.0,A
kkXVwonBLWcIuMVL8qJi5Q,home kitchen,4.4,111,American; Desserts; Burgers,Manhattan,7.0,A
F4H2Ja5ftD_45-hAlGCPpw,the red stache,4.8,23,Bars; American; Breakfast & Brunch,Manhattan,7.0,A
4yZzQKtaPJxSAxNUO20JcA,mino brasserie,4.4,134,French; Brasseries,Manhattan,7.0,A
vHiDa0O3qAYK3P8fV-nNJw,paros,3.8,43,Greek,Manhattan,7.0,A
aiePDScoKCp5jbQPJXNtFw,saigon social,4.2,261,Vietnamese,Manhattan,7.0,A
Or9YvDiavReuMAr67ljDHA,five acres,3.4,81,New American; Breakfast & Brunch; Cocktail Bars,Manhattan,7.0,A
BDBT0f8uV6M3dq1zWOau8Q,marche madison,2.7,35,Delis; Italian; Greek,Manhattan,7.0,A
goKn7tKTIqpNPM_jR2yRCg,leyla,4.2,287,Turkish; Mediterranean; Breakfast & Brunch,Manhattan,7.0,A
F2SwOvsP1_1JyDcCtnJzlQ,tamam,4.7,249,Falafel; Vegan,Manhattan,7.0,A
yoY3eyzp1K41j86l9KpXCA,cafe ornithology,4.9,7,Jazz & Blues; Bars; Mediterranean,Brooklyn,7.0,A
HJ4E26hDuU7cyfHXYd7Q8Q,nerea,4.2,41,Italian; Cocktail Bars; Mediterranean,Manhattan,7.0,A
D1Si3LYL2e_iEIDejZmRhA,palmetto,4.1,33,Wine Bars; Mediterranean; Cocktail Bars,Brooklyn,7.0,A
OXwE8UzYV0kvQpV5Bv6nHQ,anthony's place,4.1,282,Italian,Brooklyn,7.0,A
EAN8rXqdrgIYsFNxUDVX-w,limosneros,4.2,73,Tacos; Cocktail Bars; Beer Bar,Brooklyn,7.0,A
OfwZCdhj_75Bt_ml013c2A,moon wok,4.5,21,Szechuan; Dim Sum,Brooklyn,7.0,A
A_CEd9I0te1uOgoFa6xUNA,china tastes,2.8,6,Chinese,Brooklyn,7.0,A
IYwz7ck1OZCoZqW0F31pLg,misc,3.9,262,Thai; Ramen; Asian Fusion,Brooklyn,7.0,A
brMIenh-sAXr1zq6zpBKLA,sawasde thai cooking,4.1,183,Thai,Brooklyn,7.0,A
1JGVUaPu4WHRjWS-TLOzpg,noor palace,0.0,0,Indian,Brooklyn,7.0,A
s_p4EmsmQqzXPT0ZEtvxPQ,exotic eats nyc,3.7,10,Comfort Food; Seafood; Soul Food,Brooklyn,7.0,A
n9vGLAZhWiRGm-hWX6z7-A,bunny,4.8,57,Turkish; German,Brooklyn,7.0,A
FXBrt0VpeBRengdd4fBOZw,werkstatt,4.5,361,Austrian; Cocktail Bars,Brooklyn,7.0,A
9KcKA_gwfqWuCG9Ln14P7A,public display of affection,4.2,107,Pizza; Breakfast & Brunch; Vegetarian,Brooklyn,7.0,A
m5xZgpihzN6WS6PSX8ea1A,jerusalem falafel house,4.1,18,Middle Eastern; Falafel,Brooklyn,7.0,A
MdgbAedU24AL-2mXkbo_Jg,panino rustico of howard beach,4.7,24,Sandwiches; Wraps; Italian,Queens,7.0,A
F2R-y69dCJlTiXS0NcElDQ,astoria pizza factory,4.2,224,Pizza; Italian; Chicken Wings,Queens,7.0,A
7_Dwf153h3_waVtmfYd8QQ,grand sichuan,4.0,288,Szechuan,Queens,7.0,A
nmPY28ICN84oLcgQk2n6pg,marathon cafe,4.5,117,Chicken Wings; Hong Kong Style Cafe; Chinese,Queens,7.0,A
JsklkXNAlGbdgu1tQ9_NHw,nom wah,3.5,2,Dim Sum,Manhattan,7.0,A
ckDKWs7pyXpRYi06sVedrA,tj asian bistro,4.3,499,Japanese; Sushi Bars,Queens,7.0,A
r_auTWBu0-xW_9SQWLEdrg,nine thai,2.1,123,Thai,Queens,7.0,A
QXTvRZTAgynX9ZuXHqGPbg,tianxia asian cuisine,3.0,16,Seafood; Noodles; Asian Fusion,Queens,7.0,A
u7NSs_tpxm0xq6T8kcCVCw,forest cafe,4.6,112,Cafes,Queens,7.0,A
El9bg8q3WRn6gCVOpRH8Wg,ramro,4.8,17,Himalayan/Nepalese; Filipino; Cocktail Bars,Queens,7.0,A
VGKJ_I5UNcQ5-ikdw283cQ,urban halal grill,3.8,5,Halal; Greek; Burgers,Queens,7.0,A
wLzJbddDixAEZrF7VT6_hw,bono trattoria,4.2,384,Pizza; Italian,Manhattan,7.0,A
hWtw8sxmO2cvSejhFHk5jQ,ramen ku-raku,4.0,77,Ramen; Sushi Bars,Manhattan,7.0,A
IlRHbjhqhSPogyYlYRfCKg,eso pesco,3.8,12,Seafood; Cocktail Bars; Breakfast & Brunch,Manhattan,7.0,A
Vvo8hbEGzlaElHnwlrgPMA,stoned pizza,5.0,5,Pizza; Gelato; Desserts,Manhattan,7.0,A
-wGvjd9NmPqrT0tm_pq1QQ,the black whale,3.8,221,New American; Diners; Breakfast & Brunch,Bronx,7.0,A
RmGcr20Ma1i3TgY_cGtoyw,fito,4.8,37,Latin American; Cocktail Bars; Tapas/Small Plates,Manhattan,7.0,A
GnmQyaWFv3ZwVF7UYFWZDg,casa verde,4.2,84,Italian; Pizza; Caterers,Staten Island,7.0,A
-RjWOm2CnGmzwmv4ZMfI3Q,marina cafe,3.2,389,Italian; Seafood; Lounges,Staten Island,7.0,A
4yEZo9Ei4NZB8nUCCevKgg,maizal restaurant,3.8,302,Mexican; Bars,Staten Island,7.0,A
IBZGQVpR59vcaE3gTJW3lA,simple food,0.0,0,Chinese; Soup; Sandwiches,Staten Island,7.0,A
hKk_saDMsMhI4QmCbsaM9Q,chakra,4.0,9,Vegan; Asian Fusion; Thai,Manhattan,7.0,A
9XuL2AQt4AKMXEBbSsU75A,zara cafe grill,4.2,237,Mediterranean; Turkish,Staten Island,7.0,A
h37t9rA06Sr4EetJjKrfzw,don angie,4.5,974,Italian; New American,Manhattan,6.0,A
HR49vM1-kwejaSTwVrEfBw,osteria delbianco bryant park,4.5,47,Italian,Manhattan,6.0,A
hpRrYBbKUqv8ewFKDjbjoA,gersi,4.3,405,Italian; Wine Bars; Breakfast & Brunch,Brooklyn,6.0,A
V95hnN4N2vw1ph2mDxIA7w,olle,4.4,307,Korean,Manhattan,6.0,A
Au1AcsukhrbUfn6oit8tZw,kochi,4.5,502,Korean; Venues & Event Spaces; Wine Bars,Manhattan,6.0,A
IQhtCTvorekeqbJr4Zf0Lg,cervo's,4.0,179,Seafood,Manhattan,6.0,A
